date,region,avg_temperature_c,precipitation_mm,co2_ppm,temperature_anomaly_c,humidity_percent,Year,Month
18-03-2022,West,2.48,101.72,428.92,2.33,72.88,2022,March
19-03-2022,East,14.00,21.79,431.22,2.07,47.97,2022,March
20-03-2022,Central,15.66,98.93,433.18,2.24,41.24,2022,March
21-03-2022,North,23.25,61.89,430.24,1.54,73.72,2022,March
22-03-2022,West,12.91,72.22,428.95,2.49,82.21,2022,March
23-03-2022,East,17.88,101.90,430.47,2.77,61.95,2022,March
24-03-2022,Central,23.21,74.02,431.60,1.91,58.44,2022,March
25-03-2022,West,11.98,70.01,431.13,1.95,85.53,2022,March
26-03-2022,South,18.81,66.06,434.33,2.37,62.66,2022,March
27-03-2022,West,14.03,47.91,429.15,2.68,64.21,2022,March
28-03-2022,North,15.22,59.29,430.61,2.23,85.33,2022,March
29-03-2022,West,14.02,42.11,432.56,1.87,60.76,2022,March
30-03-2022,Central,14.31,58.89,432.48,2.17,57.15,2022,March
31-03-2022,Central,28.12,1.60,427.33,1.93,74.79,2022,March
01-04-2022,West,20.61,70.73,430.26,2.04,56.46,2022,April
02-04-2022,Central,21.64,56.96,432.50,2.15,63.26,2022,April
03-04-2022,South,19.21,51.59,434.62,1.96,49.17,2022,April
04-04-2022,West,10.81,65.49,431.35,2.01,67.22,2022,April
05-04-2022,South,18.82,24.16,429.75,2.26,65.82,2022,April
06-04-2022,South,21.53,108.23,428.80,2.30,76.62,2022,April
07-04-2022,East,13.83,57.43,433.65,1.81,75.29,2022,April
08-04-2022,West,21.10,56.35,431.42,2.36,71.62,2022,April
09-04-2022,Central,20.06,35.87,429.06,2.13,69.73,2022,April
10-04-2022,South,24.65,60.60,430.04,2.46,64.12,2022,April
11-04-2022,East,15.57,94.67,430.82,2.48,72.31,2022,April
12-04-2022,West,12.85,85.90,431.18,2.08,51.65,2022,April
13-04-2022,West,15.80,81.36,429.02,2.43,36.81,2022,April
14-04-2022,North,22.99,73.66,429.46,1.99,78.94,2022,April
15-04-2022,North,9.93,51.04,427.91,2.64,73.09,2022,April
16-04-2022,South,8.97,23.75,431.96,2.00,63.48,2022,April
17-04-2022,North,17.60,54.97,429.90,2.35,77.89,2022,April
18-04-2022,South,15.48,54.10,431.12,2.19,56.22,2022,April
19-04-2022,Central,17.28,86.22,432.56,1.94,56.53,2022,April
20-04-2022,South,21.03,67.73,430.77,2.52,54.87,2022,April
21-04-2022,North,15.04,100.31,430.28,2.06,71.81,2022,April
22-04-2022,Central,9.76,89.94,430.74,1.74,46.00,2022,April
23-04-2022,North,25.43,48.59,430.56,1.38,55.80,2022,April
24-04-2022,South,13.26,15.12,432.34,1.99,68.48,2022,April
25-04-2022,East,13.01,94.64,430.95,2.66,50.55,2022,April
26-04-2022,West,21.66,93.98,429.67,2.63,57.08,2022,April
27-04-2022,North,15.71,25.84,432.07,2.03,38.46,2022,April
28-04-2022,South,17.00,97.73,432.35,2.14,72.27,2022,April
29-04-2022,Central,19.18,69.55,428.51,2.11,56.75,2022,April
30-04-2022,North,21.59,64.02,432.83,1.85,51.81,2022,April
01-05-2022,North,15.92,100.37,431.08,1.97,49.46,2022,May
02-05-2022,West,23.33,93.62,430.97,2.55,59.98,2022,May
03-05-2022,South,8.71,76.28,432.06,2.40,46.04,2022,May
04-05-2022,East,20.29,71.83,429.71,2.34,88.31,2022,May
05-05-2022,Central,13.90,75.41,432.00,1.85,36.38,2022,May
06-05-2022,South,22.74,50.00,430.01,2.28,59.59,2022,May
07-05-2022,Central,17.82,58.62,428.38,1.56,66.28,2022,May
08-05-2022,North,14.56,37.44,429.10,2.51,55.70,2022,May
09-05-2022,West,19.91,51.67,431.46,2.33,67.55,2022,May
10-05-2022,West,20.83,50.83,429.20,1.85,55.40,2022,May
11-05-2022,East,19.82,44.12,433.04,2.74,83.36,2022,May
12-05-2022,West,13.14,63.42,432.42,1.72,51.57,2022,May
13-05-2022,North,15.32,51.90,432.64,2.42,36.79,2022,May
14-05-2022,East,17.24,72.56,430.84,2.43,49.42,2022,May
15-05-2022,South,17.09,19.44,431.05,1.89,69.64,2022,May
16-05-2022,West,20.26,57.17,428.88,2.25,63.58,2022,May
17-05-2022,East,9.20,63.29,432.17,1.77,74.03,2022,May
18-05-2022,North,18.60,52.23,431.26,1.41,71.02,2022,May
19-05-2022,Central,16.10,55.69,431.55,1.94,57.36,2022,May
20-05-2022,Central,13.91,20.37,433.24,2.08,59.13,2022,May
21-05-2022,North,14.29,68.91,429.81,2.46,60.38,2022,May
22-05-2022,North,16.40,76.19,430.53,2.28,87.61,2022,May
23-05-2022,Central,2.86,72.34,431.22,2.29,73.29,2022,May
24-05-2022,East,14.46,85.97,429.34,1.96,87.70,2022,May
25-05-2022,Central,13.76,65.04,430.47,2.10,75.09,2022,May
26-05-2022,North,19.40,71.97,431.50,1.99,64.24,2022,May
27-05-2022,West,14.04,63.90,430.28,1.90,52.77,2022,May
28-05-2022,South,16.40,77.19,432.74,2.09,67.42,2022,May
29-05-2022,West,23.44,20.57,428.52,2.29,64.27,2022,May
30-05-2022,West,21.24,37.66,432.48,2.09,63.88,2022,May
31-05-2022,North,20.88,99.67,431.80,2.17,62.49,2022,May
01-06-2022,Central,15.27,1.51,429.96,2.48,40.37,2022,June
02-06-2022,East,19.44,56.50,429.44,2.12,80.13,2022,June
03-06-2022,West,16.33,89.31,427.71,1.87,64.39,2022,June
04-06-2022,Central,16.48,57.67,429.65,2.44,48.03,2022,June
05-06-2022,East,18.91,49.87,432.42,2.35,70.78,2022,June
06-06-2022,West,14.88,63.24,430.78,2.37,54.73,2022,June
07-06-2022,East,23.24,51.17,432.61,2.46,71.75,2022,June
08-06-2022,Central,16.63,60.77,429.95,2.41,75.58,2022,June
09-06-2022,South,19.74,42.92,431.95,2.28,77.24,2022,June
10-06-2022,Central,23.09,87.72,429.82,2.99,63.07,2022,June
11-06-2022,North,21.40,95.58,429.46,1.89,60.03,2022,June
12-06-2022,East,11.64,56.67,430.75,2.10,57.49,2022,June
13-06-2022,South,19.05,25.34,429.92,2.56,56.33,2022,June
14-06-2022,East,20.68,46.90,428.62,2.32,64.79,2022,June
15-06-2022,East,20.84,55.40,430.67,2.50,62.49,2022,June
16-06-2022,West,12.82,72.64,431.11,2.33,55.10,2022,June
17-06-2022,North,14.65,34.80,432.86,2.69,51.27,2022,June
18-06-2022,East,21.25,40.77,432.37,1.97,63.69,2022,June
19-06-2022,Central,14.23,72.77,432.81,2.68,59.79,2022,June
20-06-2022,Central,16.08,83.47,432.07,2.63,51.30,2022,June
21-06-2022,West,23.58,44.46,431.49,1.91,74.97,2022,June
22-06-2022,North,17.09,26.67,429.16,2.47,86.27,2022,June
23-06-2022,North,14.37,142.10,431.24,2.27,76.55,2022,June
24-06-2022,Central,13.77,79.58,431.92,2.10,56.36,2022,June
25-06-2022,South,18.61,53.32,433.22,1.71,64.40,2022,June
26-06-2022,West,11.95,81.73,432.07,1.98,83.49,2022,June
27-06-2022,West,16.29,56.89,432.91,2.49,50.92,2022,June
28-06-2022,Central,18.61,81.68,429.51,2.53,74.39,2022,June
29-06-2022,Central,22.48,63.98,430.58,2.22,47.62,2022,June
30-06-2022,South,19.95,62.28,431.72,2.53,85.21,2022,June
01-07-2022,South,14.43,57.16,432.83,2.57,59.84,2022,July
02-07-2022,North,22.00,23.82,430.88,2.33,91.75,2022,July
03-07-2022,West,16.09,108.45,430.98,2.07,85.74,2022,July
04-07-2022,West,12.34,36.46,432.14,2.42,63.72,2022,July
05-07-2022,Central,16.60,26.00,429.43,2.43,56.37,2022,July
06-07-2022,North,23.04,54.68,433.54,2.49,67.34,2022,July
07-07-2022,West,17.95,35.96,429.82,2.55,62.84,2022,July
08-07-2022,North,17.34,58.71,428.27,1.88,60.18,2022,July
09-07-2022,North,23.84,77.19,431.17,2.13,45.10,2022,July
10-07-2022,Central,11.56,84.88,433.71,1.72,58.83,2022,July
11-07-2022,North,12.15,80.37,432.05,2.51,51.67,2022,July
12-07-2022,South,10.82,52.36,432.31,2.22,71.62,2022,July
13-07-2022,South,18.78,61.24,431.25,2.42,76.89,2022,July
14-07-2022,East,17.95,70.20,430.97,1.85,73.89,2022,July
15-07-2022,Central,23.46,16.06,428.89,2.71,69.11,2022,July
16-07-2022,East,18.26,74.26,427.83,1.93,54.77,2022,July
17-07-2022,South,15.67,23.57,431.52,2.52,67.46,2022,July
18-07-2022,East,17.30,111.01,433.21,2.33,74.51,2022,July
19-07-2022,Central,17.76,49.89,431.76,2.23,57.97,2022,July
20-07-2022,Central,10.60,55.38,432.19,2.21,66.43,2022,July
21-07-2022,North,28.13,40.76,433.64,2.10,63.25,2022,July
22-07-2022,West,19.37,44.25,431.77,2.68,84.95,2022,July
23-07-2022,North,18.13,116.85,431.10,2.30,75.22,2022,July
24-07-2022,Central,19.75,83.51,430.06,1.91,72.31,2022,July
25-07-2022,South,20.13,21.27,434.33,2.18,44.40,2022,July
26-07-2022,South,16.73,97.61,432.10,2.33,67.07,2022,July
27-07-2022,North,14.77,89.83,429.90,2.56,63.14,2022,July
28-07-2022,Central,19.69,52.97,429.57,2.11,63.04,2022,July
29-07-2022,South,18.84,67.67,433.22,2.14,46.24,2022,July
30-07-2022,Central,14.06,59.63,429.79,2.30,51.95,2022,July
31-07-2022,South,22.97,109.31,434.14,2.56,64.18,2022,July
01-08-2022,Central,18.47,40.09,427.23,1.89,78.37,2022,August
02-08-2022,East,20.22,63.65,433.51,2.45,57.91,2022,August
03-08-2022,Central,22.87,49.30,432.11,2.16,60.20,2022,August
04-08-2022,Central,17.39,24.17,431.57,2.20,86.37,2022,August
05-08-2022,North,18.57,114.79,431.14,2.90,61.44,2022,August
06-08-2022,East,20.54,30.46,434.24,2.24,63.45,2022,August
07-08-2022,West,14.40,65.50,432.48,2.53,63.62,2022,August
08-08-2022,North,17.52,16.48,430.07,2.52,48.85,2022,August
09-08-2022,West,17.80,50.02,428.86,1.95,71.86,2022,August
10-08-2022,South,13.48,70.55,431.71,1.75,57.17,2022,August
11-08-2022,West,26.57,39.38,431.45,2.55,64.64,2022,August
12-08-2022,Central,11.67,74.67,429.18,1.98,70.33,2022,August
13-08-2022,West,12.11,53.27,431.39,1.80,88.31,2022,August
14-08-2022,North,22.56,89.00,430.62,2.61,49.19,2022,August
15-08-2022,North,20.16,94.04,431.50,2.00,75.38,2022,August
16-08-2022,West,13.20,45.33,432.59,2.07,75.42,2022,August
17-08-2022,North,19.74,61.92,433.75,2.90,57.34,2022,August
18-08-2022,North,23.18,64.59,432.88,1.81,72.19,2022,August
19-08-2022,West,17.19,75.48,430.44,1.93,84.72,2022,August
20-08-2022,East,27.70,60.36,432.09,2.17,55.82,2022,August
21-08-2022,East,10.41,64.76,431.64,2.24,67.90,2022,August
22-08-2022,South,20.08,53.91,429.55,2.04,69.86,2022,August
23-08-2022,North,21.98,62.88,432.16,1.96,71.41,2022,August
24-08-2022,West,20.87,92.45,434.36,2.76,74.23,2022,August
25-08-2022,North,16.49,76.15,431.63,2.39,67.00,2022,August
26-08-2022,Central,16.15,77.53,429.20,2.49,71.16,2022,August
27-08-2022,North,19.09,78.08,431.64,2.27,54.06,2022,August
28-08-2022,North,20.57,56.15,429.79,2.40,66.97,2022,August
29-08-2022,East,19.72,67.97,432.91,2.59,59.28,2022,August
30-08-2022,West,21.47,32.87,432.41,2.01,50.24,2022,August
31-08-2022,North,13.24,91.72,431.38,2.39,58.89,2022,August
01-09-2022,East,16.40,9.57,431.15,2.52,68.23,2022,September
02-09-2022,South,13.55,57.82,431.33,2.78,70.23,2022,September
03-09-2022,East,15.77,88.52,431.67,2.90,49.78,2022,September
04-09-2022,East,21.38,25.90,430.51,2.34,53.75,2022,September
05-09-2022,East,17.75,69.99,429.60,2.66,73.70,2022,September
06-09-2022,North,27.74,42.98,433.40,1.51,71.10,2022,September
07-09-2022,North,18.09,50.78,431.12,2.78,75.65,2022,September
08-09-2022,South,17.56,83.65,431.96,2.10,81.41,2022,September
09-09-2022,Central,17.74,64.95,432.14,2.25,71.45,2022,September
10-09-2022,Central,14.77,9.14,432.21,2.45,60.02,2022,September
11-09-2022,Central,17.09,35.59,429.97,2.27,66.38,2022,September
12-09-2022,South,21.83,84.38,429.23,2.38,84.92,2022,September
13-09-2022,Central,17.78,71.22,430.87,2.80,98.17,2022,September
14-09-2022,Central,14.15,103.70,432.35,2.20,70.56,2022,September
15-09-2022,East,13.62,102.07,430.68,1.99,71.43,2022,September
16-09-2022,North,15.52,51.44,431.24,2.87,73.71,2022,September
17-09-2022,North,17.62,122.58,434.98,2.48,65.29,2022,September
18-09-2022,East,22.10,60.61,429.03,2.90,78.97,2022,September
19-09-2022,East,11.96,35.93,430.67,2.58,77.10,2022,September
20-09-2022,East,16.04,44.16,434.66,1.93,69.25,2022,September
21-09-2022,North,17.90,3.58,431.76,2.52,61.18,2022,September
22-09-2022,Central,9.99,100.18,430.77,2.03,46.75,2022,September
23-09-2022,East,13.99,99.87,433.59,2.33,73.79,2022,September
24-09-2022,South,14.61,34.61,431.93,2.30,67.55,2022,September
25-09-2022,East,14.14,54.30,431.34,1.84,56.15,2022,September
26-09-2022,West,18.09,62.39,432.16,2.08,51.44,2022,September
27-09-2022,East,16.68,35.99,430.89,2.99,72.94,2022,September
28-09-2022,North,15.11,16.12,430.36,2.40,45.79,2022,September
29-09-2022,East,19.04,54.74,431.72,2.27,68.60,2022,September
30-09-2022,West,24.22,51.97,430.39,2.87,75.12,2022,September
01-10-2022,South,23.89,50.29,431.93,2.21,71.60,2022,October
02-10-2022,Central,9.64,65.57,432.45,2.30,60.31,2022,October
03-10-2022,East,19.64,95.74,433.21,2.63,50.01,2022,October
04-10-2022,West,16.62,52.42,433.63,2.21,72.04,2022,October
05-10-2022,West,17.95,64.26,431.34,2.11,79.41,2022,October
06-10-2022,South,15.74,78.17,432.71,1.65,58.13,2022,October
07-10-2022,North,17.80,73.85,432.71,2.05,71.08,2022,October
08-10-2022,East,17.94,44.64,432.47,2.05,83.98,2022,October
09-10-2022,West,15.02,62.41,431.27,2.38,69.07,2022,October
10-10-2022,South,13.75,73.69,430.45,2.15,60.24,2022,October
11-10-2022,Central,15.54,31.79,432.76,2.98,77.49,2022,October
12-10-2022,West,18.27,91.59,429.45,2.02,56.15,2022,October
13-10-2022,South,19.73,95.79,431.62,2.75,49.42,2022,October
14-10-2022,North,20.75,41.93,428.20,2.40,74.75,2022,October
15-10-2022,North,15.36,64.84,430.03,2.58,60.13,2022,October
16-10-2022,West,18.47,76.06,430.73,2.56,61.20,2022,October
17-10-2022,West,21.19,46.36,433.70,1.67,57.48,2022,October
18-10-2022,East,22.00,72.04,433.10,2.33,59.33,2022,October
19-10-2022,South,17.10,64.08,431.24,2.26,81.84,2022,October
20-10-2022,West,16.45,23.30,433.18,2.00,84.95,2022,October
21-10-2022,East,18.10,71.48,433.42,2.48,86.54,2022,October
22-10-2022,East,12.74,32.50,431.86,2.85,78.08,2022,October
23-10-2022,West,16.57,83.48,430.03,1.54,70.60,2022,October
24-10-2022,North,20.32,43.22,431.81,2.18,47.81,2022,October
25-10-2022,South,19.91,55.97,431.98,1.97,62.75,2022,October
26-10-2022,South,16.26,94.31,430.29,2.36,90.88,2022,October
27-10-2022,North,18.21,72.41,432.70,2.24,59.77,2022,October
28-10-2022,West,14.04,33.01,432.58,2.16,83.17,2022,October
29-10-2022,South,20.16,34.63,432.83,2.55,65.66,2022,October
30-10-2022,West,17.03,45.02,432.59,2.83,32.86,2022,October
31-10-2022,West,16.24,69.87,433.28,3.14,72.69,2022,October
01-11-2022,East,15.90,68.96,431.92,2.12,80.20,2022,November
02-11-2022,North,17.09,38.92,432.50,1.80,64.41,2022,November
03-11-2022,West,15.55,30.82,431.61,2.51,79.80,2022,November
04-11-2022,Central,19.98,67.04,431.34,2.83,44.99,2022,November
05-11-2022,North,15.76,55.45,434.23,2.59,48.37,2022,November
06-11-2022,South,23.72,113.93,429.17,2.83,67.46,2022,November
07-11-2022,East,23.21,60.92,433.56,2.28,70.73,2022,November
08-11-2022,South,13.78,105.36,431.32,2.16,81.28,2022,November
09-11-2022,South,17.63,30.74,431.14,2.38,72.67,2022,November
10-11-2022,North,14.75,20.67,432.66,2.25,50.68,2022,November
11-11-2022,South,16.04,32.00,430.05,2.55,67.56,2022,November
12-11-2022,West,25.36,89.73,431.07,2.64,72.21,2022,November
13-11-2022,South,16.12,103.90,431.03,2.66,42.51,2022,November
14-11-2022,East,18.79,40.45,431.98,2.50,64.48,2022,November
15-11-2022,East,19.52,48.49,431.11,2.42,60.97,2022,November
16-11-2022,Central,13.35,30.78,434.73,2.59,57.14,2022,November
17-11-2022,East,13.93,14.71,435.03,1.76,70.99,2022,November
18-11-2022,South,12.53,77.96,429.31,2.42,51.20,2022,November
19-11-2022,East,13.81,65.58,433.17,2.37,70.00,2022,November
20-11-2022,North,5.95,60.26,433.65,2.42,71.71,2022,November
21-11-2022,East,19.53,25.00,433.19,2.33,78.01,2022,November
22-11-2022,West,25.57,101.00,431.39,2.48,51.52,2022,November
23-11-2022,North,17.95,47.42,432.02,2.18,46.94,2022,November
24-11-2022,Central,11.69,73.34,431.28,2.69,68.35,2022,November
25-11-2022,West,14.78,23.64,431.78,2.50,61.56,2022,November
26-11-2022,South,15.52,55.24,430.60,2.40,99.83,2022,November
27-11-2022,South,13.29,67.28,432.25,2.15,70.50,2022,November
28-11-2022,South,20.80,68.18,430.18,2.60,65.70,2022,November
29-11-2022,West,20.60,63.87,432.14,2.42,62.93,2022,November
30-11-2022,West,12.74,72.36,430.58,2.13,50.38,2022,November
01-12-2022,West,20.26,31.74,432.77,2.34,71.77,2022,December
02-12-2022,North,23.47,64.93,431.45,2.55,64.05,2022,December
03-12-2022,North,24.97,62.84,432.92,2.53,64.06,2022,December
04-12-2022,South,28.82,65.79,434.11,2.51,66.13,2022,December
05-12-2022,East,13.75,61.81,434.88,2.39,67.65,2022,December
06-12-2022,South,28.66,28.17,428.71,2.67,44.13,2022,December
07-12-2022,Central,15.95,27.06,431.26,2.73,75.04,2022,December
08-12-2022,North,14.99,4.64,432.07,2.58,54.84,2022,December
09-12-2022,West,18.67,80.44,433.22,2.19,63.34,2022,December
10-12-2022,North,15.04,80.69,430.07,2.05,80.43,2022,December
11-12-2022,West,18.96,81.09,431.08,2.20,86.35,2022,December
12-12-2022,Central,12.08,67.67,432.76,2.95,44.59,2022,December
13-12-2022,Central,16.41,6.67,432.70,2.45,65.36,2022,December
14-12-2022,North,22.51,34.33,433.14,3.00,68.27,2022,December
15-12-2022,West,17.14,64.26,433.25,2.33,46.91,2022,December
16-12-2022,Central,17.93,63.39,433.10,2.29,74.63,2022,December
17-12-2022,South,19.27,54.43,432.90,2.34,66.40,2022,December
18-12-2022,South,22.05,69.22,432.70,2.34,67.33,2022,December
19-12-2022,West,10.75,60.29,433.62,2.14,53.99,2022,December
20-12-2022,North,19.71,63.02,429.27,2.02,69.95,2022,December
21-12-2022,Central,16.30,44.02,434.96,2.52,75.06,2022,December
22-12-2022,North,18.04,84.55,429.34,2.69,66.53,2022,December
23-12-2022,South,21.61,49.23,431.04,3.10,58.83,2022,December
24-12-2022,Central,12.59,26.73,432.33,2.24,59.77,2022,December
25-12-2022,North,13.32,40.73,433.69,2.27,67.64,2022,December
26-12-2022,East,9.63,51.29,428.19,2.14,65.59,2022,December
27-12-2022,West,15.18,84.85,432.65,2.71,75.86,2022,December
28-12-2022,West,22.69,58.94,433.89,2.62,59.24,2022,December
29-12-2022,East,16.89,55.35,434.21,2.11,50.38,2022,December
30-12-2022,South,12.01,28.78,431.68,2.10,69.31,2022,December
31-12-2022,Central,15.43,79.64,432.28,2.66,59.27,2022,December
01-01-2023,West,11.42,43.70,431.82,2.49,74.40,2023,January
02-01-2023,East,12.87,57.50,432.16,2.60,65.09,2023,January
03-01-2023,East,18.93,97.00,431.21,2.11,72.86,2023,January
04-01-2023,South,12.68,72.72,431.43,1.81,52.83,2023,January
05-01-2023,South,21.83,19.29,433.43,2.11,66.72,2023,January
06-01-2023,North,17.09,15.76,432.98,2.58,56.61,2023,January
07-01-2023,West,17.72,58.39,433.53,3.01,50.36,2023,January
08-01-2023,North,16.26,29.68,433.12,2.25,54.67,2023,January
09-01-2023,East,20.47,76.21,433.87,3.06,58.47,2023,January
10-01-2023,Central,20.51,61.06,434.14,2.63,79.94,2023,January
11-01-2023,Central,18.72,64.13,430.22,1.96,58.15,2023,January
12-01-2023,South,19.64,42.33,431.56,2.44,49.74,2023,January
13-01-2023,Central,16.53,103.53,432.50,2.64,66.58,2023,January
14-01-2023,Central,19.55,131.06,432.82,1.65,65.35,2023,January
15-01-2023,Central,16.03,53.04,431.86,2.57,59.10,2023,January
16-01-2023,East,17.39,68.83,434.24,2.73,63.07,2023,January
17-01-2023,Central,16.28,62.44,435.85,2.50,76.71,2023,January
18-01-2023,Central,15.55,53.51,433.17,2.36,73.05,2023,January
19-01-2023,Central,14.63,39.20,433.03,2.33,72.01,2023,January
20-01-2023,North,19.25,32.88,434.19,2.31,50.80,2023,January
21-01-2023,East,22.63,31.61,430.12,2.03,99.64,2023,January
22-01-2023,South,22.07,70.13,432.97,2.18,77.62,2023,January
23-01-2023,North,12.36,47.01,434.41,2.26,71.20,2023,January
24-01-2023,West,22.54,4.46,431.98,2.42,51.03,2023,January
25-01-2023,East,16.11,71.12,431.12,2.22,76.37,2023,January
26-01-2023,East,19.79,59.04,432.69,2.13,58.99,2023,January
27-01-2023,West,13.76,93.67,432.88,2.62,62.67,2023,January
28-01-2023,West,17.96,69.33,431.62,2.50,44.83,2023,January
29-01-2023,West,18.64,23.03,436.14,2.23,50.10,2023,January
30-01-2023,South,11.45,4.26,432.28,2.54,70.26,2023,January
31-01-2023,Central,19.82,42.01,431.28,2.25,77.07,2023,January
01-02-2023,East,22.77,44.37,432.88,2.41,73.22,2023,February
02-02-2023,Central,16.69,83.58,434.39,2.68,72.81,2023,February
03-02-2023,Central,22.83,59.78,433.06,2.21,64.22,2023,February
04-02-2023,West,16.63,88.34,433.78,2.04,60.12,2023,February
05-02-2023,South,20.79,26.88,431.75,2.35,68.47,2023,February
06-02-2023,North,8.52,84.13,435.30,1.98,74.86,2023,February
07-02-2023,South,27.07,78.02,433.92,2.31,65.06,2023,February
08-02-2023,Central,23.38,9.54,434.65,2.31,79.52,2023,February
09-02-2023,South,16.26,93.07,433.64,1.65,62.42,2023,February
10-02-2023,West,9.51,62.34,434.34,2.55,53.24,2023,February
11-02-2023,North,18.55,69.80,431.80,2.34,64.88,2023,February
12-02-2023,West,11.62,38.38,432.38,2.75,66.27,2023,February
13-02-2023,North,19.18,91.88,435.15,2.46,64.02,2023,February
14-02-2023,Central,19.04,30.35,435.48,2.62,80.37,2023,February
15-02-2023,North,13.63,80.80,431.43,2.75,74.66,2023,February
16-02-2023,North,21.88,80.52,433.53,2.36,47.83,2023,February
17-02-2023,North,20.62,35.65,432.52,2.40,83.41,2023,February
18-02-2023,South,21.30,109.58,432.13,1.93,32.10,2023,February
19-02-2023,South,17.43,65.79,433.61,2.77,90.81,2023,February
20-02-2023,Central,11.74,76.35,434.90,2.36,61.55,2023,February
21-02-2023,North,21.31,21.82,433.88,2.10,62.73,2023,February
