date,region,avg_temperature_c,precipitation_mm,co2_ppm,temperature_anomaly_c,humidity_percent
31-05-2021,East,19.63,75.57,427.09,1.55,48.44
01-06-2021,South,16.61,80.58,429.60,2.47,55.19
02-06-2021,North,15.26,10.51,426.77,1.95,58.23
03-06-2021,Central,18.07,49.66,429.87,2.55,58.22
04-06-2021,East,18.98,83.74,429.68,2.15,68.52
05-06-2021,East,19.92,66.86,427.47,2.69,53.28
06-06-2021,Central,21.80,30.09,426.72,2.27,78.54
07-06-2021,North,18.72,0.75,427.15,1.66,77.55
08-06-2021,South,11.59,50.86,431.59,1.90,72.43
09-06-2021,East,15.19,58.21,430.41,2.04,65.53
10-06-2021,South,28.86,37.90,427.80,1.83,76.25
11-06-2021,West,19.99,63.58,426.71,1.98,61.69
12-06-2021,North,26.57,72.66,427.80,1.68,56.31
13-06-2021,West,22.67,76.77,428.00,2.09,79.28
14-06-2021,West,18.06,1.10,425.78,2.16,68.81
15-06-2021,West,18.30,27.14,427.77,1.79,56.79
16-06-2021,North,16.95,52.38,429.65,2.67,59.99
17-06-2021,North,10.14,74.30,424.97,2.11,56.16
18-06-2021,Central,17.17,72.23,428.92,1.85,89.27
19-06-2021,South,21.94,71.80,429.75,1.61,65.05
20-06-2021,South,14.70,50.41,426.86,2.11,66.89
21-06-2021,Central,18.74,51.81,430.25,2.02,73.65
22-06-2021,Central,20.50,41.79,426.68,2.33,50.42
23-06-2021,West,13.46,79.20,428.39,2.05,78.16
24-06-2021,Central,15.29,36.99,427.28,1.74,57.71
25-06-2021,East,13.03,81.25,427.28,2.60,86.96
26-06-2021,South,13.81,65.20,426.83,2.23,61.25
27-06-2021,Central,11.95,58.87,428.81,2.02,77.45
28-06-2021,East,13.50,43.58,429.04,2.15,35.04
29-06-2021,East,22.78,26.11,427.68,2.24,50.90
30-06-2021,East,13.44,43.81,425.75,1.67,61.48
01-07-2021,East,17.61,51.75,428.40,2.15,40.63
02-07-2021,West,15.09,0.77,428.44,1.97,72.21
03-07-2021,East,21.82,55.07,427.49,2.25,68.76
04-07-2021,West,22.35,83.11,430.63,1.88,53.11
05-07-2021,West,20.56,74.18,425.49,1.92,64.81
06-07-2021,East,18.33,47.59,424.52,2.60,74.68
07-07-2021,South,16.18,61.17,426.76,2.47,39.76
08-07-2021,East,12.34,46.10,428.93,1.11,49.72
09-07-2021,East,24.88,63.72,426.29,2.45,60.98
10-07-2021,East,14.07,98.50,426.41,2.08,65.28
11-07-2021,South,19.76,84.21,429.32,1.89,64.30
12-07-2021,North,21.34,73.02,428.59,1.80,75.67
13-07-2021,North,14.88,47.68,428.47,1.82,70.73
14-07-2021,West,21.26,78.75,429.09,1.90,73.36
15-07-2021,West,20.16,17.83,427.29,1.77,48.32
16-07-2021,South,24.02,53.69,427.37,1.70,66.74
17-07-2021,Central,15.23,74.59,429.16,1.80,61.31
18-07-2021,North,11.96,78.51,425.93,2.21,82.54
19-07-2021,West,15.09,76.75,424.75,2.12,67.09
20-07-2021,North,17.94,67.37,427.32,2.28,56.97
21-07-2021,South,17.34,55.11,429.37,2.09,75.23
22-07-2021,South,15.54,73.45,428.37,1.72,71.76
23-07-2021,Central,9.47,36.18,429.28,2.26,55.14
24-07-2021,Central,18.99,38.88,424.98,1.81,60.82
25-07-2021,South,25.00,61.54,428.49,2.31,61.02
26-07-2021,West,18.97,64.33,429.00,1.76,79.73
27-07-2021,North,19.55,14.36,426.01,1.91,67.44
28-07-2021,East,19.40,71.38,429.33,2.01,73.72
29-07-2021,Central,18.70,79.32,427.88,2.32,59.08
30-07-2021,East,20.84,58.07,432.67,2.17,69.02
31-07-2021,West,18.70,119.36,424.80,2.12,80.64
01-08-2021,Central,15.86,42.93,430.13,2.68,60.67
02-08-2021,East,13.93,50.97,427.50,1.56,66.38
03-08-2021,West,16.12,50.12,425.67,1.80,48.64
04-08-2021,North,18.37,58.10,427.31,1.79,55.81
05-08-2021,West,15.85,51.78,428.53,1.59,60.99
06-08-2021,Central,18.38,24.83,429.68,1.90,52.27
07-08-2021,South,18.88,46.34,430.71,2.32,80.86
08-08-2021,North,20.45,57.56,430.27,1.94,54.94
09-08-2021,East,22.25,90.71,426.70,2.02,74.44
10-08-2021,Central,17.43,115.06,429.85,1.60,67.24
11-08-2021,South,11.89,93.39,428.75,1.88,65.37
12-08-2021,West,15.74,40.62,427.19,1.98,82.83
13-08-2021,South,17.30,42.60,427.87,2.31,37.87
14-08-2021,Central,9.78,56.02,427.13,1.62,62.65
15-08-2021,Central,22.68,104.61,428.26,1.99,52.04
16-08-2021,South,17.69,55.86,427.12,2.45,41.46
17-08-2021,West,18.65,26.81,426.68,1.99,50.66
18-08-2021,South,22.59,47.47,428.95,1.49,65.21
19-08-2021,Central,14.60,78.93,429.18,2.51,56.30
20-08-2021,Central,19.42,77.25,427.97,2.35,75.76
21-08-2021,East,16.69,54.99,430.31,2.39,62.43
22-08-2021,East,16.39,77.09,427.88,1.60,61.10
23-08-2021,North,14.04,3.17,427.82,2.58,61.16
24-08-2021,Central,23.79,62.60,429.28,1.89,63.82
25-08-2021,East,15.63,81.52,428.10,1.97,59.98
26-08-2021,South,19.93,39.18,428.43,1.92,54.78
27-08-2021,West,9.63,39.09,424.53,2.41,76.87
28-08-2021,South,21.85,13.34,428.35,2.07,57.51
29-08-2021,West,21.34,99.75,425.59,2.27,60.40
30-08-2021,East,17.52,42.00,426.51,2.15,70.15
31-08-2021,North,16.22,66.03,426.34,2.10,68.82
01-09-2021,South,18.73,75.10,426.79,1.85,54.28
02-09-2021,South,26.29,97.80,427.54,2.68,74.06
03-09-2021,South,10.08,56.15,427.64,1.69,71.45
04-09-2021,West,20.26,46.51,429.38,2.26,67.14
05-09-2021,East,13.49,64.33,428.73,2.25,59.82
06-09-2021,South,17.05,92.10,425.55,2.48,60.12
07-09-2021,South,16.14,55.75,428.54,2.55,62.58
08-09-2021,North,15.42,36.13,428.90,2.09,50.22
09-09-2021,North,17.09,21.48,427.94,2.29,64.53
10-09-2021,East,12.60,29.47,428.35,2.66,75.71
11-09-2021,East,21.25,81.61,428.73,2.12,75.52
12-09-2021,Central,9.96,51.98,429.60,1.82,60.43
13-09-2021,North,19.30,44.81,426.10,2.02,77.77
14-09-2021,Central,15.83,42.10,428.11,1.75,87.87
15-09-2021,West,12.45,62.13,430.75,2.25,61.21
16-09-2021,Central,17.95,54.01,430.62,2.46,73.30
17-09-2021,South,10.91,53.17,429.78,2.10,37.85
18-09-2021,Central,17.30,93.73,429.31,1.65,49.90
19-09-2021,East,11.45,98.45,431.00,2.45,66.09
20-09-2021,West,18.99,19.75,431.40,1.61,52.92
21-09-2021,South,13.44,68.19,428.34,1.68,89.47
22-09-2021,Central,15.34,40.58,427.09,2.09,72.17
23-09-2021,West,18.32,53.79,428.15,2.22,76.59
24-09-2021,West,14.05,67.73,433.21,2.27,64.65
25-09-2021,South,16.91,54.68,426.22,2.12,52.96
26-09-2021,Central,11.09,65.76,427.88,2.67,58.77
27-09-2021,West,19.67,76.82,426.47,2.16,68.05
28-09-2021,West,24.20,67.36,428.79,2.45,57.35
29-09-2021,North,28.31,43.83,426.80,2.38,73.05
30-09-2021,West,17.51,44.27,428.45,1.76,73.54
01-10-2021,North,20.30,24.01,425.70,2.10,65.06
02-10-2021,Central,10.02,38.65,429.56,2.78,43.09
03-10-2021,Central,23.16,109.05,430.48,2.00,85.58
04-10-2021,Central,20.25,40.20,428.08,1.95,62.45
05-10-2021,East,15.21,30.17,428.46,2.20,97.51
06-10-2021,Central,22.10,68.00,428.43,2.01,72.83
07-10-2021,West,16.13,57.24,428.95,1.91,62.48
08-10-2021,South,15.32,55.11,428.63,2.00,70.37
09-10-2021,North,19.05,95.23,429.85,2.58,40.77
10-10-2021,East,12.90,73.73,430.56,2.11,77.31
11-10-2021,Central,21.24,46.75,427.50,1.75,95.80
12-10-2021,Central,12.93,49.39,428.26,1.70,39.93
13-10-2021,South,12.95,47.44,430.09,2.81,61.55
14-10-2021,South,13.51,81.87,426.61,2.09,63.74
15-10-2021,East,20.19,52.30,425.80,2.28,75.50
16-10-2021,North,14.69,15.17,429.10,1.92,90.27
17-10-2021,Central,11.76,58.79,429.52,2.25,69.59
18-10-2021,East,14.73,21.57,427.70,2.59,90.70
19-10-2021,West,17.03,114.61,427.92,1.96,67.05
20-10-2021,West,12.43,35.86,427.66,2.29,70.42
21-10-2021,East,12.55,55.95,427.51,1.73,68.94
22-10-2021,Central,25.60,66.46,429.86,2.76,79.64
23-10-2021,East,13.71,52.78,427.05,2.24,59.93
24-10-2021,Central,15.87,52.75,428.44,2.03,74.82
25-10-2021,South,15.69,70.55,427.48,2.07,50.23
26-10-2021,East,15.47,98.16,426.67,2.01,61.59
27-10-2021,Central,19.64,79.19,430.17,2.02,57.36
28-10-2021,East,20.95,96.96,428.09,1.43,66.06
29-10-2021,East,15.94,33.83,429.16,2.13,61.21
30-10-2021,Central,12.21,67.93,426.63,2.12,78.59
31-10-2021,Central,22.26,63.88,427.78,2.31,54.46
01-11-2021,North,16.78,68.78,430.04,2.00,44.22
02-11-2021,East,24.08,94.41,432.80,1.93,48.71
03-11-2021,West,8.18,54.48,425.96,2.16,76.93
04-11-2021,East,17.94,49.86,428.63,1.68,53.37
05-11-2021,East,24.84,73.35,429.56,2.21,69.77
06-11-2021,Central,15.75,15.54,428.03,1.61,61.46
07-11-2021,East,16.26,54.08,430.23,2.50,74.89
08-11-2021,East,18.35,56.65,427.67,2.37,62.23
09-11-2021,West,14.93,36.99,429.21,1.89,98.17
10-11-2021,Central,15.92,86.43,428.20,2.36,87.78
11-11-2021,East,15.82,33.44,430.82,2.20,61.22
12-11-2021,South,14.66,56.60,427.99,1.86,59.57
13-11-2021,North,22.08,67.33,428.49,1.56,100.00
14-11-2021,West,19.01,93.84,430.44,2.26,52.05
15-11-2021,East,18.17,59.74,427.49,1.93,64.34
16-11-2021,South,20.40,83.40,429.14,2.50,65.27
17-11-2021,East,16.11,77.51,426.32,2.17,64.97
18-11-2021,East,14.07,63.09,427.43,1.96,44.14
19-11-2021,Central,14.76,32.76,429.64,2.71,70.96
20-11-2021,Central,17.18,24.14,427.59,2.34,53.36
21-11-2021,Central,12.93,62.66,428.27,1.07,82.23
22-11-2021,South,15.17,46.43,429.83,2.03,47.53
23-11-2021,East,15.11,82.98,428.24,1.76,65.71
24-11-2021,North,25.67,78.65,430.35,1.93,38.41
25-11-2021,West,6.08,55.38,429.45,2.13,39.15
26-11-2021,Central,16.46,31.06,429.78,2.28,54.93
27-11-2021,Central,24.08,72.77,431.00,2.25,56.62
28-11-2021,East,17.66,34.55,429.63,2.50,82.59
29-11-2021,East,20.19,41.04,431.47,2.37,64.51
30-11-2021,South,17.58,35.51,430.53,2.35,80.51
01-12-2021,South,14.51,56.54,428.39,2.24,60.44
02-12-2021,Central,8.21,89.25,431.12,2.56,72.27
03-12-2021,East,18.00,59.87,429.59,2.08,56.29
04-12-2021,North,14.08,48.92,428.61,2.09,55.48
05-12-2021,West,13.98,21.86,429.63,1.61,43.15
06-12-2021,East,15.18,73.80,430.89,2.50,69.03
07-12-2021,East,24.16,40.49,429.91,2.16,68.15
08-12-2021,South,26.80,62.94,431.97,3.06,74.33
09-12-2021,West,18.05,51.14,430.88,2.06,67.58
10-12-2021,Central,15.32,80.95,430.04,2.21,89.31
11-12-2021,East,12.47,56.07,427.73,2.35,67.11
12-12-2021,Central,19.06,58.53,429.01,1.85,76.90
13-12-2021,East,24.31,72.14,429.39,2.29,61.11
14-12-2021,Central,16.19,112.67,430.34,2.19,54.10
15-12-2021,West,7.67,82.21,430.26,2.09,73.61
16-12-2021,South,19.86,57.78,429.57,2.54,63.93
17-12-2021,West,21.13,60.08,429.50,1.91,74.98
18-12-2021,North,10.84,46.88,430.41,2.27,69.24
19-12-2021,South,17.89,36.25,428.05,2.62,55.48
20-12-2021,West,18.99,46.18,431.89,1.97,77.89
21-12-2021,North,16.89,40.70,426.29,2.10,54.55
22-12-2021,East,14.02,76.33,431.55,2.89,72.50
23-12-2021,East,21.25,33.22,429.31,2.33,80.38
24-12-2021,Central,15.57,93.33,430.89,2.04,60.38
25-12-2021,South,11.25,78.80,429.94,2.43,78.87
26-12-2021,East,8.99,60.51,429.92,2.02,69.77
27-12-2021,South,22.23,60.01,430.24,1.72,75.22
28-12-2021,East,19.66,46.07,430.63,2.60,54.96
29-12-2021,Central,17.54,66.75,428.93,1.86,67.57
30-12-2021,West,15.43,87.20,430.99,2.93,48.10
31-12-2021,Central,15.08,42.42,427.82,2.04,85.54
01-01-2022,North,12.89,21.67,429.45,2.83,40.83
02-01-2022,East,15.47,77.58,430.72,1.78,60.74
03-01-2022,North,8.71,68.11,430.97,2.50,53.82
04-01-2022,North,14.25,32.00,430.17,2.34,73.10
05-01-2022,South,15.95,41.67,428.90,2.45,88.09
06-01-2022,East,19.63,38.52,430.84,2.48,72.86
07-01-2022,North,17.04,41.89,428.50,2.05,100.00
08-01-2022,West,20.38,51.91,432.15,1.80,48.46
09-01-2022,North,22.59,53.34,429.40,2.18,49.39
10-01-2022,West,21.43,43.73,427.23,2.26,54.28
11-01-2022,South,19.08,41.05,427.75,2.06,66.45
12-01-2022,North,17.24,54.28,429.62,2.28,52.68
13-01-2022,Central,13.27,64.19,429.77,2.30,55.98
14-01-2022,South,20.16,52.09,432.53,1.93,72.45
15-01-2022,West,23.92,88.97,428.02,2.32,50.13
16-01-2022,South,18.57,72.70,429.65,2.12,51.40
17-01-2022,North,24.87,20.23,428.01,1.99,60.22
18-01-2022,East,11.10,73.09,428.87,2.44,61.35
19-01-2022,East,12.58,75.14,432.14,1.97,77.12
20-01-2022,West,20.62,49.13,427.92,2.06,54.19
21-01-2022,West,18.26,22.62,430.52,2.22,56.36
22-01-2022,East,22.46,60.20,430.23,2.61,71.98
23-01-2022,West,17.14,59.81,429.62,2.26,74.62
24-01-2022,South,13.73,31.96,430.44,2.36,82.14
25-01-2022,Central,16.35,23.72,427.93,2.11,70.63
26-01-2022,Central,11.07,57.81,432.16,2.18,66.56
27-01-2022,South,12.69,54.17,432.58,2.19,71.90
28-01-2022,Central,21.10,49.57,429.77,2.29,61.79
29-01-2022,North,20.70,57.91,433.34,2.12,61.70
30-01-2022,South,18.66,32.43,429.12,2.61,43.71
31-01-2022,West,10.32,49.13,430.33,2.09,75.72
01-02-2022,South,15.77,73.33,431.88,1.70,67.54
02-02-2022,East,12.31,51.25,429.05,3.03,74.32
03-02-2022,West,21.91,18.20,427.68,2.11,31.21
04-02-2022,East,14.87,48.18,427.34,2.60,64.43
05-02-2022,West,12.87,33.25,432.86,2.63,54.73
06-02-2022,Central,17.33,66.68,428.99,2.49,83.02
07-02-2022,South,14.65,67.97,429.51,2.15,72.37
08-02-2022,North,23.15,18.53,428.13,2.30,67.81
09-02-2022,West,14.27,78.98,431.23,1.83,59.82
10-02-2022,West,11.62,32.20,428.64,2.81,69.77
11-02-2022,East,8.60,98.98,429.09,1.96,53.86
12-02-2022,Central,17.09,58.78,430.28,2.14,63.80
13-02-2022,East,14.97,28.84,428.25,2.24,58.06
14-02-2022,East,11.50,31.45,429.58,2.18,92.20
15-02-2022,Central,21.97,68.70,431.96,2.02,82.64
16-02-2022,North,19.88,50.22,430.51,2.63,77.76
17-02-2022,East,17.10,57.58,430.07,2.50,47.12
18-02-2022,East,22.67,100.32,430.21,2.31,75.37
19-02-2022,West,19.87,42.52,429.31,2.10,67.25
20-02-2022,Central,13.93,61.50,432.90,2.54,79.68
21-02-2022,South,13.06,95.50,428.70,2.08,68.87
22-02-2022,North,20.49,66.76,430.24,2.69,64.92
23-02-2022,North,18.80,19.83,430.10,2.25,67.81
24-02-2022,Central,17.90,72.63,431.45,2.59,43.33
25-02-2022,West,13.83,30.92,431.60,2.19,55.79
26-02-2022,West,19.65,95.17,429.91,2.24,69.48
27-02-2022,Central,14.20,39.43,430.40,2.59,78.67
28-02-2022,West,16.81,134.24,430.47,2.88,58.39
01-03-2022,North,23.01,96.68,426.58,2.69,64.51
02-03-2022,North,14.58,40.08,427.61,2.49,45.79
03-03-2022,South,10.93,60.50,429.10,2.40,82.51
04-03-2022,Central,13.01,78.84,429.17,2.07,78.36
05-03-2022,East,21.20,79.59,428.22,2.31,72.83
06-03-2022,East,18.24,71.06,431.16,1.95,69.88
07-03-2022,South,16.71,91.30,430.04,2.34,83.63
08-03-2022,South,15.19,56.93,429.73,2.36,55.34
09-03-2022,West,19.17,50.83,428.17,1.64,54.04
10-03-2022,South,13.83,51.33,430.00,2.24,77.74
11-03-2022,South,18.45,81.46,426.14,2.35,76.93
12-03-2022,East,14.30,69.13,429.84,2.20,50.68
13-03-2022,West,13.64,67.28,430.19,2.33,58.62
14-03-2022,South,14.68,79.88,430.47,1.83,85.27
15-03-2022,South,15.73,8.72,427.77,2.00,69.94
16-03-2022,West,17.03,67.75,430.46,2.54,74.45
17-03-2022,Central,18.17,65.46,428.57,2.23,51.09
18-03-2022,West,2.48,101.72,428.92,2.33,72.88
19-03-2022,East,14.00,21.79,431.22,2.07,47.97
20-03-2022,Central,15.66,98.93,433.18,2.24,41.24
21-03-2022,North,23.25,61.89,430.24,1.54,73.72
22-03-2022,West,12.91,72.22,428.95,2.49,82.21
23-03-2022,East,17.88,101.90,430.47,2.77,61.95
24-03-2022,Central,23.21,74.02,431.60,1.91,58.44
25-03-2022,West,11.98,70.01,431.13,1.95,85.53
26-03-2022,South,18.81,66.06,434.33,2.37,62.66
27-03-2022,West,14.03,47.91,429.15,2.68,64.21
28-03-2022,North,15.22,59.29,430.61,2.23,85.33
29-03-2022,West,14.02,42.11,432.56,1.87,60.76
30-03-2022,Central,14.31,58.89,432.48,2.17,57.15
31-03-2022,Central,28.12,1.60,427.33,1.93,74.79
01-04-2022,West,20.61,70.73,430.26,2.04,56.46
02-04-2022,Central,21.64,56.96,432.50,2.15,63.26
03-04-2022,South,19.21,51.59,434.62,1.96,49.17
04-04-2022,West,10.81,65.49,431.35,2.01,67.22
05-04-2022,South,18.82,24.16,429.75,2.26,65.82
06-04-2022,South,21.53,108.23,428.80,2.30,76.62
07-04-2022,East,13.83,57.43,433.65,1.81,75.29
08-04-2022,West,21.10,56.35,431.42,2.36,71.62
09-04-2022,Central,20.06,35.87,429.06,2.13,69.73
10-04-2022,South,24.65,60.60,430.04,2.46,64.12
11-04-2022,East,15.57,94.67,430.82,2.48,72.31
12-04-2022,West,12.85,85.90,431.18,2.08,51.65
13-04-2022,West,15.80,81.36,429.02,2.43,36.81
14-04-2022,North,22.99,73.66,429.46,1.99,78.94
15-04-2022,North,9.93,51.04,427.91,2.64,73.09
16-04-2022,South,8.97,23.75,431.96,2.00,63.48
17-04-2022,North,17.60,54.97,429.90,2.35,77.89
18-04-2022,South,15.48,54.10,431.12,2.19,56.22
19-04-2022,Central,17.28,86.22,432.56,1.94,56.53
20-04-2022,South,21.03,67.73,430.77,2.52,54.87
21-04-2022,North,15.04,100.31,430.28,2.06,71.81
22-04-2022,Central,9.76,89.94,430.74,1.74,46.00
23-04-2022,North,25.43,48.59,430.56,1.38,55.80
24-04-2022,South,13.26,15.12,432.34,1.99,68.48
25-04-2022,East,13.01,94.64,430.95,2.66,50.55
26-04-2022,West,21.66,93.98,429.67,2.63,57.08
27-04-2022,North,15.71,25.84,432.07,2.03,38.46
28-04-2022,South,17.00,97.73,432.35,2.14,72.27
29-04-2022,Central,19.18,69.55,428.51,2.11,56.75
30-04-2022,North,21.59,64.02,432.83,1.85,51.81
01-05-2022,North,15.92,100.37,431.08,1.97,49.46
02-05-2022,West,23.33,93.62,430.97,2.55,59.98
03-05-2022,South,8.71,76.28,432.06,2.40,46.04
04-05-2022,East,20.29,71.83,429.71,2.34,88.31
05-05-2022,Central,13.90,75.41,432.00,1.85,36.38
06-05-2022,South,22.74,50.00,430.01,2.28,59.59
07-05-2022,Central,17.82,58.62,428.38,1.56,66.28
08-05-2022,North,14.56,37.44,429.10,2.51,55.70
09-05-2022,West,19.91,51.67,431.46,2.33,67.55
10-05-2022,West,20.83,50.83,429.20,1.85,55.40
11-05-2022,East,19.82,44.12,433.04,2.74,83.36
12-05-2022,West,13.14,63.42,432.42,1.72,51.57
13-05-2022,North,15.32,51.90,432.64,2.42,36.79
14-05-2022,East,17.24,72.56,430.84,2.43,49.42
15-05-2022,South,17.09,19.44,431.05,1.89,69.64
16-05-2022,West,20.26,57.17,428.88,2.25,63.58
17-05-2022,East,9.20,63.29,432.17,1.77,74.03
18-05-2022,North,18.60,52.23,431.26,1.41,71.02
19-05-2022,Central,16.10,55.69,431.55,1.94,57.36
20-05-2022,Central,13.91,20.37,433.24,2.08,59.13
21-05-2022,North,14.29,68.91,429.81,2.46,60.38
22-05-2022,North,16.40,76.19,430.53,2.28,87.61
23-05-2022,Central,2.86,72.34,431.22,2.29,73.29
24-05-2022,East,14.46,85.97,429.34,1.96,87.70
25-05-2022,Central,13.76,65.04,430.47,2.10,75.09
26-05-2022,North,19.40,71.97,431.50,1.99,64.24
27-05-2022,West,14.04,63.90,430.28,1.90,52.77
28-05-2022,South,16.40,77.19,432.74,2.09,67.42
29-05-2022,West,23.44,20.57,428.52,2.29,64.27
30-05-2022,West,21.24,37.66,432.48,2.09,63.88
31-05-2022,North,20.88,99.67,431.80,2.17,62.49
01-06-2022,Central,15.27,1.51,429.96,2.48,40.37
02-06-2022,East,19.44,56.50,429.44,2.12,80.13
03-06-2022,West,16.33,89.31,427.71,1.87,64.39
04-06-2022,Central,16.48,57.67,429.65,2.44,48.03
05-06-2022,East,18.91,49.87,432.42,2.35,70.78
06-06-2022,West,14.88,63.24,430.78,2.37,54.73
07-06-2022,East,23.24,51.17,432.61,2.46,71.75
08-06-2022,Central,16.63,60.77,429.95,2.41,75.58
09-06-2022,South,19.74,42.92,431.95,2.28,77.24
10-06-2022,Central,23.09,87.72,429.82,2.99,63.07
11-06-2022,North,21.40,95.58,429.46,1.89,60.03
12-06-2022,East,11.64,56.67,430.75,2.10,57.49
13-06-2022,South,19.05,25.34,429.92,2.56,56.33
14-06-2022,East,20.68,46.90,428.62,2.32,64.79
15-06-2022,East,20.84,55.40,430.67,2.50,62.49
16-06-2022,West,12.82,72.64,431.11,2.33,55.10
17-06-2022,North,14.65,34.80,432.86,2.69,51.27
18-06-2022,East,21.25,40.77,432.37,1.97,63.69
19-06-2022,Central,14.23,72.77,432.81,2.68,59.79
20-06-2022,Central,16.08,83.47,432.07,2.63,51.30
21-06-2022,West,23.58,44.46,431.49,1.91,74.97
22-06-2022,North,17.09,26.67,429.16,2.47,86.27
23-06-2022,North,14.37,142.10,431.24,2.27,76.55
24-06-2022,Central,13.77,79.58,431.92,2.10,56.36
25-06-2022,South,18.61,53.32,433.22,1.71,64.40
26-06-2022,West,11.95,81.73,432.07,1.98,83.49
27-06-2022,West,16.29,56.89,432.91,2.49,50.92
28-06-2022,Central,18.61,81.68,429.51,2.53,74.39
29-06-2022,Central,22.48,63.98,430.58,2.22,47.62
30-06-2022,South,19.95,62.28,431.72,2.53,85.21
01-07-2022,South,14.43,57.16,432.83,2.57,59.84
02-07-2022,North,22.00,23.82,430.88,2.33,91.75
03-07-2022,West,16.09,108.45,430.98,2.07,85.74
04-07-2022,West,12.34,36.46,432.14,2.42,63.72
05-07-2022,Central,16.60,26.00,429.43,2.43,56.37
06-07-2022,North,23.04,54.68,433.54,2.49,67.34
07-07-2022,West,17.95,35.96,429.82,2.55,62.84
08-07-2022,North,17.34,58.71,428.27,1.88,60.18
09-07-2022,North,23.84,77.19,431.17,2.13,45.10
10-07-2022,Central,11.56,84.88,433.71,1.72,58.83
11-07-2022,North,12.15,80.37,432.05,2.51,51.67
12-07-2022,South,10.82,52.36,432.31,2.22,71.62
13-07-2022,South,18.78,61.24,431.25,2.42,76.89
14-07-2022,East,17.95,70.20,430.97,1.85,73.89
15-07-2022,Central,23.46,16.06,428.89,2.71,69.11
16-07-2022,East,18.26,74.26,427.83,1.93,54.77
17-07-2022,South,15.67,23.57,431.52,2.52,67.46
18-07-2022,East,17.30,111.01,433.21,2.33,74.51
19-07-2022,Central,17.76,49.89,431.76,2.23,57.97
20-07-2022,Central,10.60,55.38,432.19,2.21,66.43
21-07-2022,North,28.13,40.76,433.64,2.10,63.25
22-07-2022,West,19.37,44.25,431.77,2.68,84.95
23-07-2022,North,18.13,116.85,431.10,2.30,75.22
24-07-2022,Central,19.75,83.51,430.06,1.91,72.31
25-07-2022,South,20.13,21.27,434.33,2.18,44.40
26-07-2022,South,16.73,97.61,432.10,2.33,67.07
27-07-2022,North,14.77,89.83,429.90,2.56,63.14
28-07-2022,Central,19.69,52.97,429.57,2.11,63.04
29-07-2022,South,18.84,67.67,433.22,2.14,46.24
30-07-2022,Central,14.06,59.63,429.79,2.30,51.95
31-07-2022,South,22.97,109.31,434.14,2.56,64.18
01-08-2022,Central,18.47,40.09,427.23,1.89,78.37
02-08-2022,East,20.22,63.65,433.51,2.45,57.91
03-08-2022,Central,22.87,49.30,432.11,2.16,60.20
04-08-2022,Central,17.39,24.17,431.57,2.20,86.37
05-08-2022,North,18.57,114.79,431.14,2.90,61.44
06-08-2022,East,20.54,30.46,434.24,2.24,63.45
07-08-2022,West,14.40,65.50,432.48,2.53,63.62
08-08-2022,North,17.52,16.48,430.07,2.52,48.85
09-08-2022,West,17.80,50.02,428.86,1.95,71.86
10-08-2022,South,13.48,70.55,431.71,1.75,57.17
11-08-2022,West,26.57,39.38,431.45,2.55,64.64
12-08-2022,Central,11.67,74.67,429.18,1.98,70.33
13-08-2022,West,12.11,53.27,431.39,1.80,88.31
14-08-2022,North,22.56,89.00,430.62,2.61,49.19
15-08-2022,North,20.16,94.04,431.50,2.00,75.38
16-08-2022,West,13.20,45.33,432.59,2.07,75.42
17-08-2022,North,19.74,61.92,433.75,2.90,57.34
18-08-2022,North,23.18,64.59,432.88,1.81,72.19
19-08-2022,West,17.19,75.48,430.44,1.93,84.72
20-08-2022,East,27.70,60.36,432.09,2.17,55.82
21-08-2022,East,10.41,64.76,431.64,2.24,67.90
22-08-2022,South,20.08,53.91,429.55,2.04,69.86
23-08-2022,North,21.98,62.88,432.16,1.96,71.41
24-08-2022,West,20.87,92.45,434.36,2.76,74.23
25-08-2022,North,16.49,76.15,431.63,2.39,67.00
26-08-2022,Central,16.15,77.53,429.20,2.49,71.16
27-08-2022,North,19.09,78.08,431.64,2.27,54.06
28-08-2022,North,20.57,56.15,429.79,2.40,66.97
29-08-2022,East,19.72,67.97,432.91,2.59,59.28
30-08-2022,West,21.47,32.87,432.41,2.01,50.24
31-08-2022,North,13.24,91.72,431.38,2.39,58.89
01-09-2022,East,16.40,9.57,431.15,2.52,68.23
02-09-2022,South,13.55,57.82,431.33,2.78,70.23
